DATA;HORA;NUMERO;NOME;MATERIAL;DESCRICAO;TAMANHO;QUANTIDADE;VLR_UNIT
06.02.2017;13:49;5.322;VERBO DIVINO;170;BERMUDA CICLISTA COTTON TAM 04;UNI;2,000;57,00
06.02.2017;13:49;5.322;VERBO DIVINO;174;BERMUDA CICLISTA SUPLEX TAM 10;UNI;2,000;60,00
06.02.2017;13:49;5.322;VERBO DIVINO;190;CORSARIO COTTON TAM 04;UNI;2,000;65,50
06.02.2017;13:49;5.322;VERBO DIVINO;194;CORSARIO SUPLEX TAM 10;UNI;2,000;69,00
06.02.2017;13:49;5.322;VERBO DIVINO;211;CAMISETA MANGA CURTA  TAM  04;UNI;8,000;39,50
06.02.2017;13:49;5.322;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
06.02.2017;13:49;5.322;VERBO DIVINO;46;BERMUDA DE MOLETOM TAMANHO 02;UNI;3,000;60,00
06.02.2017;13:49;5.322;VERBO DIVINO;88;BLUSA DE MOLETOM LISO TAM 00;UNI;1,000;83,50
06.02.2017;13:49;5.322;VERBO DIVINO;90;BLUSA DE MOLETOM LISO TAM 04;UNI;1,000;83,50
06.02.2017;13:49;5.322;VERBO DIVINO;93;BLUSA DE MOLETOM LISO TAM 10;UNI;1,000;108,50
06.02.2017;13:55;5.323;ACLIMAÇÃO;200;CORSARIO SUPLEX TAM P;UNI;1,000;71,00
06.02.2017;13:55;5.323;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
06.02.2017;13:55;5.323;ACLIMAÇÃO;230;CAMISETA MANGA CURTA TAM P;UNI;2,000;42,00
06.02.2017;14:13;5.324;ACLIMAÇÃO;194;CORSARIO SUPLEX TAM 10;UNI;1,000;69,00
06.02.2017;14:13;5.324;ACLIMAÇÃO;213;CAMISETA MANGA CURTA  TAM  08;UNI;4,000;39,50
06.02.2017;14:13;5.324;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
06.02.2017;14:13;5.324;ACLIMAÇÃO;215;CAMISETA MANGA CURTA TAM  12;UNI;6,000;39,50
06.02.2017;14:13;5.324;ACLIMAÇÃO;256;SHORT SAIA TAM 08;UNI;2,000;61,00
06.02.2017;14:41;5.329;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;1,000;39,50
06.02.2017;14:41;5.329;ACLIMAÇÃO;257;SHORT SAIA TAM 10;UNI;2,000;61,00
06.02.2017;14:45;5.330;ACLIMAÇÃO;46;BERMUDA DE MOLETOM TAMANHO 02;UNI;1,000;60,00
06.02.2017;14:45;5.330;ACLIMAÇÃO;47;BERMUDA DE MOLETOM TAMANHO 04;UNI;1,000;60,00
06.02.2017;15:11;5.333;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
06.02.2017;15:11;5.333;VERBO DIVINO;238;CAMISETA MANGA LONGA  TAM   10;UNI;2,000;42,00
06.02.2017;15:11;5.333;VERBO DIVINO;94;BLUSA DE MOLETOM LISO TAM 12;UNI;1,000;108,50
06.02.2017;15:16;5.335;VERBO DIVINO;94;BLUSA DE MOLETOM LISO TAM 12;UNI;1,000;108,50
06.02.2017;15:17;5.336;VERBO DIVINO;201;CORSARIO SUPLEX TAM PP;UNI;1,000;71,00
06.02.2017;15:17;5.336;VERBO DIVINO;57;BERMUDA DE MOLETOM TAMANHO PP;UNI;1,000;65,50
06.02.2017;15:20;5.338;VERBO DIVINO;174;BERMUDA CICLISTA SUPLEX TAM 10;UNI;1,000;60,00
06.02.2017;15:20;5.338;VERBO DIVINO;224;CAMISETA COLEGIAL MASCULINA P;UNI;1,000;42,00
06.02.2017;16:00;5.341;VERBO DIVINO;204;JALECO M;UNI;1,000;60,00
06.02.2017;16:02;5.342;VERBO DIVINO;171;BERMUDA CICLISTA COTTON TAM 06;UNI;1,000;57,00
06.02.2017;16:02;5.342;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;1,000;39,50
06.02.2017;16:02;5.342;VERBO DIVINO;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
06.02.2017;16:02;5.342;VERBO DIVINO;256;SHORT SAIA TAM 08;UNI;1,000;61,00
06.02.2017;16:02;5.342;VERBO DIVINO;47;BERMUDA DE MOLETOM TAMANHO 04;UNI;1,000;60,00
07.02.2017;07:26;5.344;VERBO DIVINO;229;CAMISETA MANGA CURTA  TAM  M;UNI;1,000;42,00
07.02.2017;07:27;5.345;VERBO DIVINO;172;BERMUDA CICLISTA COTTON TAM 08;UNI;1,000;57,00
07.02.2017;07:27;5.345;VERBO DIVINO;194;CORSARIO SUPLEX TAM 10;UNI;1,000;69,00
07.02.2017;07:27;5.345;VERBO DIVINO;256;SHORT SAIA TAM 08;UNI;1,000;61,00
07.02.2017;07:27;5.345;VERBO DIVINO;93;BLUSA DE MOLETOM LISO TAM 10;UNI;1,000;108,50
07.02.2017;07:28;5.346;ACLIMAÇÃO;128;CALÇA DE MOL. FLANELADA UNISSEX TAM 02;UNI;1,000;99,00
07.02.2017;07:28;5.346;ACLIMAÇÃO;143;CALÇA MOLETOM UNIS. TAM  02;UNI;1,000;88,00
07.02.2017;07:33;5.347;ALDEIA DA SERRA;194;CORSARIO SUPLEX TAM 10;UNI;1,000;69,00
07.02.2017;07:33;5.347;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;2,000;39,50
07.02.2017;07:33;5.347;ALDEIA DA SERRA;256;SHORT SAIA TAM 08;UNI;1,000;61,00
07.02.2017;07:38;5.348;VERBO DIVINO;215;CAMISETA MANGA CURTA TAM  12;UNI;4,000;39,50
07.02.2017;07:40;5.349;VERBO DIVINO;195;CORSARIO SUPLEX TAM 12;UNI;2,000;69,00
07.02.2017;07:40;5.349;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
07.02.2017;07:44;5.351;ITAIM;175;BERMUDA CICLISTA SUPLEX TAM 12;UNI;1,000;60,00
07.02.2017;07:44;5.351;ITAIM;195;CORSARIO SUPLEX TAM 12;UNI;1,000;69,00
07.02.2017;07:44;5.351;ITAIM;213;CAMISETA MANGA CURTA  TAM  08;UNI;2,000;39,50
07.02.2017;07:44;5.351;ITAIM;236;CAMISETA MANGA LONGA   TAM  06;UNI;1,000;42,00
07.02.2017;07:44;5.351;ITAIM;255;SHORT SAIA TAM 06;UNI;1,000;61,00
07.02.2017;07:44;5.351;ITAIM;257;SHORT SAIA TAM 10;UNI;2,000;61,00
07.02.2017;07:44;5.351;ITAIM;77;BLUSA MOLETOM FLANELADA TAM 12;UNI;2,000;113,50
07.02.2017;07:44;5.351;ITAIM;92;BLUSA DE MOLETOM LISO TAM 08;UNI;1,000;108,50
07.02.2017;07:46;5.352;VERBO DIVINO;146;CALÇA MOLETOM UNIS. TAM  06;UNI;2,000;88,00
07.02.2017;07:46;5.352;VERBO DIVINO;92;BLUSA DE MOLETOM LISO TAM 08;UNI;2,000;108,50
07.02.2017;07:47;5.353;ALDEIA DA SERRA;144;CALÇA MOLETOM UNIS. TAM  04;UNI;1,000;88,00
07.02.2017;07:47;5.353;ALDEIA DA SERRA;146;CALÇA MOLETOM UNIS. TAM  06;UNI;1,000;88,00
07.02.2017;07:47;5.353;ALDEIA DA SERRA;170;BERMUDA CICLISTA COTTON TAM 04;UNI;1,000;57,00
07.02.2017;07:47;5.353;ALDEIA DA SERRA;212;CAMISETA MANGA CURTA  TAM  06;UNI;1,000;39,50
07.02.2017;07:47;5.353;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
07.02.2017;07:47;5.353;ALDEIA DA SERRA;236;CAMISETA MANGA LONGA   TAM  06;UNI;1,000;42,00
07.02.2017;07:47;5.353;ALDEIA DA SERRA;237;CAMISETA MANGA LONGA   TAM  08;UNI;1,000;42,00
07.02.2017;07:49;5.355;VERBO DIVINO;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
07.02.2017;07:54;5.356;ITAIM;210;CAMISETA MANGA CURTA TAM   02;UNI;2,000;39,50
07.02.2017;07:57;5.357;VERBO DIVINO;174;BERMUDA CICLISTA SUPLEX TAM 10;UNI;1,000;60,00
07.02.2017;07:57;5.357;VERBO DIVINO;195;CORSARIO SUPLEX TAM 12;UNI;1,000;69,00
07.02.2017;07:57;5.357;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
07.02.2017;07:59;5.358;ALDEIA DA SERRA;147;CALÇA MOLETOM UNIS. TAM  08;UNI;1,000;88,00
07.02.2017;07:59;5.358;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
07.02.2017;07:59;5.358;ALDEIA DA SERRA;255;SHORT SAIA TAM 06;UNI;1,000;61,00
07.02.2017;08:01;5.359;VERBO DIVINO;252;SHORT SAIA TAM 00;UNI;1,000;61,00
07.02.2017;08:10;5.361;VERBO DIVINO;146;CALÇA MOLETOM UNIS. TAM  06;UNI;2,000;88,00
07.02.2017;08:10;5.361;VERBO DIVINO;92;BLUSA DE MOLETOM LISO TAM 08;UNI;2,000;108,50
07.02.2017;08:15;5.363;VERBO DIVINO;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
07.02.2017;08:50;5.365;ACLIMAÇÃO;175;BERMUDA CICLISTA SUPLEX TAM 12;UNI;1,000;60,00
07.02.2017;08:50;5.365;ACLIMAÇÃO;195;CORSARIO SUPLEX TAM 12;UNI;2,000;69,00
07.02.2017;08:50;5.365;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;3,000;39,50
07.02.2017;08:50;5.365;ACLIMAÇÃO;230;CAMISETA MANGA CURTA TAM P;UNI;2,000;42,00
07.02.2017;08:50;5.365;ACLIMAÇÃO;56;BERMUDA DE MOLETOM TAMANHO P;UNI;3,000;65,50
07.02.2017;09:12;5.367;VERBO DIVINO;143;CALÇA MOLETOM UNIS. TAM  02;UNI;1,000;88,00
07.02.2017;09:12;5.367;VERBO DIVINO;190;CORSARIO COTTON TAM 04;UNI;2,000;65,50
07.02.2017;09:12;5.367;VERBO DIVINO;194;CORSARIO SUPLEX TAM 10;UNI;2,000;69,00
07.02.2017;09:12;5.367;VERBO DIVINO;211;CAMISETA MANGA CURTA  TAM  04;UNI;8,000;39,50
07.02.2017;09:12;5.367;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
07.02.2017;09:12;5.367;VERBO DIVINO;254;SHORT SAIA TAM 04;UNI;2,000;61,00
07.02.2017;09:12;5.367;VERBO DIVINO;257;SHORT SAIA TAM 10;UNI;2,000;61,00
07.02.2017;09:12;5.367;VERBO DIVINO;46;BERMUDA DE MOLETOM TAMANHO 02;UNI;3,000;60,00
07.02.2017;09:12;5.367;VERBO DIVINO;74;BLUSA MOLETOM FLANELADA TAM 00;UNI;1,000;85,00
07.02.2017;09:12;5.367;VERBO DIVINO;90;BLUSA DE MOLETOM LISO TAM 04;UNI;1,000;83,50
07.02.2017;09:12;5.367;VERBO DIVINO;93;BLUSA DE MOLETOM LISO TAM 10;UNI;1,000;108,50
07.02.2017;09:18;5.368;VERBO DIVINO;175;BERMUDA CICLISTA SUPLEX TAM 12;UNI;4,000;60,00
07.02.2017;09:18;5.368;VERBO DIVINO;181;BERMUDA CICLISTA SUPLEX TAM PP;UNI;3,000;64,00
07.02.2017;09:18;5.368;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;6,000;39,50
07.02.2017;09:18;5.368;VERBO DIVINO;215;CAMISETA MANGA CURTA TAM  12;UNI;2,000;39,50
07.02.2017;09:21;5.369;VERBO DIVINO;210;CAMISETA MANGA CURTA TAM   02;UNI;2,000;39,50
07.02.2017;09:23;5.370;VERBO DIVINO;234;CAMISETA MANGA LONGA  TAM   02;UNI;2,000;42,00
07.02.2017;09:23;5.370;VERBO DIVINO;254;SHORT SAIA TAM 04;UNI;1,000;61,00
07.02.2017;09:25;5.371;VERBO DIVINO;147;CALÇA MOLETOM UNIS. TAM  08;UNI;2,000;88,00
07.02.2017;09:25;5.371;VERBO DIVINO;213;CAMISETA MANGA CURTA  TAM  08;UNI;5,000;39,50
07.02.2017;09:25;5.371;VERBO DIVINO;237;CAMISETA MANGA LONGA   TAM  08;UNI;2,000;42,00
07.02.2017;09:25;5.371;VERBO DIVINO;49;BERMUDA DE MOLETOM TAMANHO 08;UNI;5,000;60,00
07.02.2017;09:25;5.371;VERBO DIVINO;92;BLUSA DE MOLETOM LISO TAM 08;UNI;2,000;108,50
07.02.2017;09:46;5.372;ITAIM;210;CAMISETA MANGA CURTA TAM   02;UNI;1,000;39,50
07.02.2017;09:46;5.372;ITAIM;233;CAMISETA MANGA LONGA  TAM   00;UNI;1,000;42,00
07.02.2017;09:50;5.373;ITAIM;185;CORSÁRIO COLEGIAL P;UNI;1,000;69,00
07.02.2017;09:50;5.373;ITAIM;219;CAMISETA COLEGIAL FEMININA P;UNI;1,000;39,50
07.02.2017;10:01;5.374;ACLIMAÇÃO;257;SHORT SAIA TAM 10;UNI;1,000;61,00
07.02.2017;10:20;5.375;ACLIMAÇÃO;210;CAMISETA MANGA CURTA TAM   02;UNI;2,000;39,50
07.02.2017;10:20;5.375;ACLIMAÇÃO;211;CAMISETA MANGA CURTA  TAM  04;UNI;2,000;39,50
07.02.2017;10:20;5.375;ACLIMAÇÃO;46;BERMUDA DE MOLETOM TAMANHO 02;UNI;1,000;60,00
07.02.2017;10:20;5.375;ACLIMAÇÃO;47;BERMUDA DE MOLETOM TAMANHO 04;UNI;1,000;60,00
07.02.2017;11:01;5.376;ITAIM;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
07.02.2017;11:01;5.376;ITAIM;230;CAMISETA MANGA CURTA TAM P;UNI;4,000;42,00
07.02.2017;11:02;5.378;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;2,000;39,50
07.02.2017;11:24;5.379;ITAIM;229;CAMISETA MANGA CURTA  TAM  M;UNI;3,000;42,00
07.02.2017;11:28;5.380;ITAIM;174;BERMUDA CICLISTA SUPLEX TAM 10;UNI;1,000;60,00
07.02.2017;11:58;5.381;VERBO DIVINO;213;CAMISETA MANGA CURTA  TAM  08;UNI;3,000;39,50
07.02.2017;12:03;5.382;VERBO DIVINO;46;BERMUDA DE MOLETOM TAMANHO 02;UNI;1,000;60,00
07.02.2017;12:19;5.384;ITAIM;209;CAMISETA MANGA CURTA TAM   00;UNI;1,000;39,50
07.02.2017;12:41;5.385;VERBO DIVINO;210;CAMISETA MANGA CURTA TAM   02;UNI;2,000;39,50
07.02.2017;12:41;5.385;VERBO DIVINO;44;REGATA TAM 02;UNI;2,000;29,50
07.02.2017;12:44;5.386;ACLIMAÇÃO;135;CALÇA DE MOL. FLANELADA UNISSEX TAM 14;UNI;1,000;110,00
07.02.2017;12:44;5.386;ACLIMAÇÃO;141;CALÇA DE MOL. FLANELADA UNISSEX TAM PP;UNI;1,000;110,00
07.02.2017;12:44;5.386;ACLIMAÇÃO;215;CAMISETA MANGA CURTA TAM  12;UNI;2,000;39,50
07.02.2017;12:44;5.386;ACLIMAÇÃO;230;CAMISETA MANGA CURTA TAM P;UNI;2,000;42,00
07.02.2017;12:44;5.386;ACLIMAÇÃO;51;BERMUDA DE MOLETOM TAMANHO 12;UNI;1,000;60,00
07.02.2017;12:44;5.386;ACLIMAÇÃO;55;BERMUDA DE MOLETOM TAMANHO M;UNI;1,000;65,50
07.02.2017;12:53;5.387;VERBO DIVINO;50;BERMUDA DE MOLETOM TAMANHO 10;UNI;2,000;60,00
07.02.2017;13:13;5.389;VERBO DIVINO;229;CAMISETA MANGA CURTA  TAM  M;UNI;3,000;42,00
07.02.2017;13:13;5.389;VERBO DIVINO;56;BERMUDA DE MOLETOM TAMANHO P;UNI;1,000;65,50
07.02.2017;13:44;5.390;ITAIM;150;CALÇA MOLETOM UNIS. TAM  14;UNI;1,000;93,50
07.02.2017;13:44;5.390;ITAIM;215;CAMISETA MANGA CURTA TAM  12;UNI;2,000;39,50
07.02.2017;13:44;5.390;ITAIM;51;BERMUDA DE MOLETOM TAMANHO 12;UNI;2,000;60,00
07.02.2017;14:00;5.391;VERBO DIVINO;162;CALÇA SARJA MASC PP;UNI;1,000;129,00
07.02.2017;14:00;5.391;VERBO DIVINO;224;CAMISETA COLEGIAL MASCULINA P;UNI;1,000;42,00
07.02.2017;14:00;5.391;VERBO DIVINO;63;BERMUDA SARJA MASC PP;UNI;1,000;107,50
07.02.2017;14:19;5.393;ALDEIA DA SERRA;154;CALÇA MOLETOM UNIS. TAM  M;UNI;1,000;93,50
07.02.2017;14:20;5.394;ALDEIA DA SERRA;223;CAMISETA COLEGIAL MASCULINA M;UNI;2,000;42,00
07.02.2017;15:18;5.398;VERBO DIVINO;145;CALÇA MOLETOM UNIS. TAM  00;UNI;2,000;88,00
07.02.2017;15:18;5.398;VERBO DIVINO;231;CAMISETA MANGA CURTA TAM  PP;UNI;3,000;42,00
07.02.2017;15:18;5.398;VERBO DIVINO;245;CAMISETA MANGA LONGA  TAM  PP;UNI;1,000;45,00
07.02.2017;15:18;5.398;VERBO DIVINO;57;BERMUDA DE MOLETOM TAMANHO PP;UNI;1,000;65,50
07.02.2017;15:37;5.401;ITAIM;166;BERMUDA CICLISTA COLEGIAL P;UNI;1,000;64,00
07.02.2017;15:37;5.401;ITAIM;200;CORSARIO SUPLEX TAM P;UNI;1,000;71,00
07.02.2017;15:37;5.401;ITAIM;218;CAMISETA COLEGIAL FEMININA M;UNI;1,000;39,50
07.02.2017;15:42;5.402;ACLIMAÇÃO;204;JALECO M;UNI;1,000;60,00
07.02.2017;15:49;5.404;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;1,000;39,50
07.02.2017;15:49;5.404;VERBO DIVINO;48;BERMUDA DE MOLETOM TAMANHO06;UNI;1,000;60,00
07.02.2017;15:52;5.405;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;2,000;39,50
08.02.2017;07:03;5.407;ALDEIA DA SERRA;56;BERMUDA DE MOLETOM TAMANHO P;UNI;1,000;65,50
08.02.2017;07:04;5.408;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
08.02.2017;07:15;5.409;VERBO DIVINO;229;CAMISETA MANGA CURTA  TAM  M;UNI;1,000;42,00
08.02.2017;07:33;5.412;VERBO DIVINO;55;BERMUDA DE MOLETOM TAMANHO M;UNI;3,000;65,50
08.02.2017;07:34;5.413;ALDEIA DA SERRA;211;CAMISETA MANGA CURTA  TAM  04;UNI;4,000;39,50
08.02.2017;07:34;5.414;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
08.02.2017;07:34;5.413;ALDEIA DA SERRA;254;SHORT SAIA TAM 04;UNI;1,000;61,00
08.02.2017;07:36;5.415;VERBO DIVINO;56;BERMUDA DE MOLETOM TAMANHO P;UNI;1,000;65,50
08.02.2017;07:39;5.417;VERBO DIVINO;94;BLUSA DE MOLETOM LISO TAM 12;UNI;1,000;108,50
08.02.2017;07:42;5.419;VERBO DIVINO;150;CALÇA MOLETOM UNIS. TAM  14;UNI;1,000;93,50
08.02.2017;07:42;5.419;VERBO DIVINO;231;CAMISETA MANGA CURTA TAM  PP;UNI;1,000;42,00
08.02.2017;07:42;5.419;VERBO DIVINO;57;BERMUDA DE MOLETOM TAMANHO PP;UNI;1,000;65,50
08.02.2017;07:44;5.420;ITAIM;213;CAMISETA MANGA CURTA  TAM  08;UNI;3,000;39,50
08.02.2017;07:47;5.421;ITAIM;247;REGATA TAM 04;UNI;3,000;29,50
08.02.2017;07:47;5.421;ITAIM;249;REGATA TAM 08;UNI;2,000;29,50
08.02.2017;07:47;5.421;ITAIM;256;SHORT SAIA TAM 08;UNI;3,000;61,00
08.02.2017;07:48;5.422;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;2,000;39,50
08.02.2017;07:48;5.422;ALDEIA DA SERRA;256;SHORT SAIA TAM 08;UNI;2,000;61,00
08.02.2017;07:50;5.423;ITAIM;192;CORSARIO COTTON TAM 08;UNI;1,000;65,50
08.02.2017;07:50;5.423;ITAIM;213;CAMISETA MANGA CURTA  TAM  08;UNI;3,000;39,50
08.02.2017;07:50;5.423;ITAIM;255;SHORT SAIA TAM 06;UNI;1,000;61,00
08.02.2017;07:50;5.423;ITAIM;256;SHORT SAIA TAM 08;UNI;1,000;61,00
08.02.2017;07:59;5.425;ACLIMAÇÃO;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
08.02.2017;07:59;5.425;ACLIMAÇÃO;249;REGATA TAM 08;UNI;1,000;29,50
08.02.2017;07:59;5.425;ACLIMAÇÃO;48;BERMUDA DE MOLETOM TAMANHO06;UNI;1,000;60,00
08.02.2017;08:01;5.426;ACLIMAÇÃO;190;CORSARIO COTTON TAM 04;UNI;1,000;65,50
08.02.2017;08:01;5.426;ACLIMAÇÃO;194;CORSARIO SUPLEX TAM 10;UNI;1,000;69,00
08.02.2017;08:01;5.426;ACLIMAÇÃO;211;CAMISETA MANGA CURTA  TAM  04;UNI;1,000;39,50
08.02.2017;08:01;5.426;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
08.02.2017;08:01;5.426;ACLIMAÇÃO;254;SHORT SAIA TAM 04;UNI;1,000;61,00
08.02.2017;08:10;5.428;VERBO DIVINO;47;BERMUDA DE MOLETOM TAMANHO 04;UNI;2,000;60,00
08.02.2017;08:23;5.429;ACLIMAÇÃO;44;REGATA TAM 02;UNI;1,000;29,50
08.02.2017;08:30;5.430;ITAIM;75;BLUSA MOLETOM FLANELADA TAM 02;UNI;1,000;85,00
08.02.2017;08:32;5.431;ITAIM;119;CALÇA DE MOL. FLANELADA FEMININA TAM 12;UNI;2,000;99,00
08.02.2017;08:32;5.431;ITAIM;214;CAMISETA MANGA CURTA TAM   10;UNI;5,000;39,50
08.02.2017;08:35;5.432;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
08.02.2017;08:35;5.432;ACLIMAÇÃO;257;SHORT SAIA TAM 10;UNI;1,000;61,00
08.02.2017;08:50;5.433;VERBO DIVINO;254;SHORT SAIA TAM 04;UNI;2,000;61,00
08.02.2017;09:56;5.434;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;1,000;39,50
08.02.2017;09:56;5.434;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;3,000;39,50
08.02.2017;09:56;5.434;VERBO DIVINO;215;CAMISETA MANGA CURTA TAM  12;UNI;1,000;39,50
08.02.2017;09:56;5.434;VERBO DIVINO;255;SHORT SAIA TAM 06;UNI;1,000;61,00
08.02.2017;11:49;5.435;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
08.02.2017;11:49;5.435;ALDEIA DA SERRA;230;CAMISETA MANGA CURTA TAM P;UNI;1,000;42,00
08.02.2017;11:49;5.435;ALDEIA DA SERRA;48;BERMUDA DE MOLETOM TAMANHO06;UNI;1,000;60,00
08.02.2017;11:49;5.435;ALDEIA DA SERRA;56;BERMUDA DE MOLETOM TAMANHO P;UNI;1,000;65,50
08.02.2017;11:59;5.436;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;2,000;39,50
08.02.2017;12:21;5.438;ALDEIA DA SERRA;215;CAMISETA MANGA CURTA TAM  12;UNI;3,000;39,50
08.02.2017;12:25;5.439;ALDEIA DA SERRA;254;SHORT SAIA TAM 04;UNI;2,000;61,00
08.02.2017;12:27;5.440;ALDEIA DA SERRA;148;CALÇA MOLETOM UNIS. TAM  10;UNI;1,000;88,00
08.02.2017;12:27;5.440;ALDEIA DA SERRA;94;BLUSA DE MOLETOM LISO TAM 12;UNI;2,000;108,50
08.02.2017;12:36;5.442;ALDEIA DA SERRA;147;CALÇA MOLETOM UNIS. TAM  08;UNI;2,000;88,00
08.02.2017;12:36;5.442;ALDEIA DA SERRA;213;CAMISETA MANGA CURTA  TAM  08;UNI;2,000;39,50
08.02.2017;12:36;5.442;ALDEIA DA SERRA;255;SHORT SAIA TAM 06;UNI;2,000;61,00
08.02.2017;12:55;5.443;VERBO DIVINO;146;CALÇA MOLETOM UNIS. TAM  06;UNI;1,000;88,00
08.02.2017;12:55;5.443;VERBO DIVINO;48;BERMUDA DE MOLETOM TAMANHO06;UNI;1,000;60,00
08.02.2017;12:55;5.443;VERBO DIVINO;50;BERMUDA DE MOLETOM TAMANHO 10;UNI;1,000;60,00
08.02.2017;13:12;5.444;ACLIMAÇÃO;209;CAMISETA MANGA CURTA TAM   00;UNI;1,000;39,50
08.02.2017;13:12;5.444;ACLIMAÇÃO;246;REGATA TAM 00;UNI;1,000;29,50
09.02.2017;06:57;5.450;ITAIM;147;CALÇA MOLETOM UNIS. TAM  08;UNI;3,000;88,00
09.02.2017;07:14;5.452;ACLIMAÇÃO;195;CORSARIO SUPLEX TAM 12;UNI;2,000;69,00
09.02.2017;07:14;5.452;ACLIMAÇÃO;214;CAMISETA MANGA CURTA TAM   10;UNI;3,000;39,50
09.02.2017;07:14;5.452;ACLIMAÇÃO;77;BLUSA MOLETOM FLANELADA TAM 12;UNI;1,000;113,50
09.02.2017;07:20;5.453;VERBO DIVINO;156;CALÇA MOLETOM UNIS. TAM  PP;UNI;1,000;93,50
09.02.2017;07:20;5.453;VERBO DIVINO;57;BERMUDA DE MOLETOM TAMANHO PP;UNI;2,000;65,50
09.02.2017;07:30;5.454;VERBO DIVINO;62;BERMUDA SARJA MASC P;UNI;1,000;107,50
09.02.2017;07:32;5.455;ALDEIA DA SERRA;215;CAMISETA MANGA CURTA TAM  12;UNI;1,000;39,50
09.02.2017;07:33;5.456;ALDEIA DA SERRA;223;CAMISETA COLEGIAL MASCULINA M;UNI;3,000;42,00
09.02.2017;07:34;5.457;ITAIM;212;CAMISETA MANGA CURTA  TAM  06;UNI;2,000;39,50
09.02.2017;07:39;5.459;VERBO DIVINO;212;CAMISETA MANGA CURTA  TAM  06;UNI;2,000;39,50
09.02.2017;07:45;5.460;ITAIM;237;CAMISETA MANGA LONGA   TAM  08;UNI;1,000;42,00
09.02.2017;07:45;5.460;ITAIM;87;BLUSA MOLETOM FLANELADA TAM 08;UNI;1,000;113,50
09.02.2017;07:45;5.460;ITAIM;92;BLUSA DE MOLETOM LISO TAM 08;UNI;1,000;108,50
09.02.2017;07:49;5.461;VERBO DIVINO;210;CAMISETA MANGA CURTA TAM   02;UNI;2,000;39,50
09.02.2017;07:58;5.464;ITAIM;87;BLUSA MOLETOM FLANELADA TAM 08;UNI;1,000;113,50
09.02.2017;07:59;5.465;ACLIMAÇÃO;194;CORSARIO SUPLEX TAM 10;UNI;1,000;69,00
09.02.2017;07:59;5.465;ACLIMAÇÃO;213;CAMISETA MANGA CURTA  TAM  08;UNI;1,000;39,50
09.02.2017;08:00;5.466;ACLIMAÇÃO;247;REGATA TAM 04;UNI;1,000;29,50
09.02.2017;08:01;5.468;VERBO DIVINO;211;CAMISETA MANGA CURTA  TAM  04;UNI;4,000;39,50
09.02.2017;08:01;5.468;VERBO DIVINO;214;CAMISETA MANGA CURTA TAM   10;UNI;4,000;39,50
09.02.2017;08:06;5.471;VERBO DIVINO;66;BLUSÃO COLEGIAL FLANELADO M;UNI;1,000;125,50
09.02.2017;08:07;5.472;VERBO DIVINO;104;CALÇA MOLETOM FEMININA LISA GG;UNI;2,000;93,50
09.02.2017;08:07;5.472;VERBO DIVINO;217;CAMISETA COLEGIAL FEMININA GG;UNI;2,000;39,50
